date,day_of_week,route_id,hour,weather,is_holiday,traffic_level,capacity,current_buses,passenger_count
2025-11-07,Friday,1,11,Cloudy,0,Low,500,9,312
2025-02-22,Saturday,2,14,Cloudy,0,Low,450,5,191
2025-08-15,Friday,4,9,Cloudy,0,High,350,7,379
2025-01-27,Monday,4,7,Sunny,0,High,350,6,351
2025-07-08,Tuesday,1,7,Cloudy,0,High,500,8,508
2025-11-19,Wednesday,5,20,Cloudy,0,Medium,300,5,318
2025-01-26,Sunday,3,10,Rainy,0,Medium,400,6,208
2025-11-09,Sunday,2,15,Rainy,0,Low,450,8,181
2025-11-30,Sunday,5,19,Rainy,0,High,300,5,346
2025-09-17,Wednesday,2,5,Sunny,0,Low,450,5,241
2025-06-22,Sunday,2,15,Cloudy,0,Low,450,5,178
2025-04-07,Monday,4,11,Sunny,0,Low,350,6,209
2025-02-14,Friday,5,12,Rainy,0,Low,300,4,213
2025-09-29,Monday,1,17,Sunny,0,High,500,10,546
2025-03-01,Saturday,5,7,Cloudy,0,High,300,5,279
2025-03-27,Thursday,5,12,Cloudy,0,Low,300,4,147
2025-10-23,Thursday,2,22,Cloudy,0,Low,450,5,272
2025-07-16,Wednesday,5,18,Sunny,0,High,300,3,371
2025-07-19,Saturday,3,12,Rainy,0,Low,400,7,190
2025-12-21,Sunday,1,19,Rainy,0,High,500,10,484
2025-06-14,Saturday,2,14,Sunny,0,Low,450,7,157
2025-12-31,Wednesday,2,20,Rainy,0,Medium,450,6,296
2025-09-30,Tuesday,3,13,Sunny,0,Low,400,5,224
2025-08-05,Tuesday,4,16,Cloudy,0,Medium,350,6,385
2025-11-08,Saturday,1,6,Rainy,0,Medium,500,9,412
2025-03-10,Monday,4,14,Sunny,0,Low,350,6,153
2025-05-29,Thursday,5,17,Cloudy,0,High,300,3,358
2025-03-19,Wednesday,1,10,Sunny,0,Medium,500,9,313
2025-02-02,Sunday,2,7,Cloudy,0,High,450,6,346
2025-05-18,Sunday,4,20,Sunny,0,Medium,350,7,93
2025-02-01,Saturday,4,13,Rainy,0,Low,350,6,346
2025-04-16,Wednesday,5,17,Cloudy,0,High,300,3,345
2025-08-27,Wednesday,5,12,Sunny,0,Low,300,5,152
2025-01-26,Sunday,5,17,Cloudy,0,High,300,6,290
2025-08-22,Friday,5,13,Sunny,0,Low,300,3,140
2025-02-18,Tuesday,2,8,Cloudy,0,High,450,6,443
2025-05-08,Thursday,3,14,Rainy,0,Low,400,5,230
2025-03-21,Friday,3,6,Sunny,0,Medium,400,5,424
2025-06-18,Wednesday,1,6,Rainy,1,Medium,500,10,419
2025-03-20,Thursday,2,16,Rainy,0,Medium,450,6,528
2025-06-05,Thursday,2,18,Sunny,1,High,450,9,380
2025-09-18,Thursday,2,22,Rainy,0,Low,450,9,273
2025-02-14,Friday,3,10,Rainy,0,Medium,400,7,243
2025-10-27,Monday,1,9,Sunny,0,High,500,8,467
2025-10-07,Tuesday,4,17,Sunny,0,High,350,5,408
2025-08-24,Sunday,5,21,Cloudy,0,Low,300,6,73
2025-06-24,Tuesday,3,5,Sunny,0,Low,400,5,249
2025-09-06,Saturday,4,15,Cloudy,0,Low,350,4,116
2025-12-14,Sunday,5,16,Cloudy,0,Medium,300,6,298
2025-07-29,Tuesday,2,14,Sunny,0,Low,450,6,251
2025-11-11,Tuesday,2,16,Cloudy,0,Medium,450,9,456
2025-03-02,Sunday,1,14,Cloudy,0,Low,500,7,244
2025-07-19,Saturday,1,18,Cloudy,0,High,500,10,431
2025-08-13,Wednesday,4,16,Sunny,0,Medium,350,6,401
2025-07-25,Friday,2,11,Cloudy,0,Low,450,5,231
2025-01-03,Friday,2,18,Sunny,0,High,450,7,494
2025-06-18,Wednesday,2,5,Sunny,0,Low,450,9,231
2025-09-08,Monday,3,13,Cloudy,0,Low,400,5,221
2025-01-09,Thursday,3,11,Sunny,0,Low,400,5,225
2025-12-15,Monday,1,16,Rainy,0,Medium,500,10,560
2025-10-12,Sunday,5,8,Rainy,0,High,300,5,314
2025-03-13,Thursday,1,20,Sunny,0,Medium,500,7,330
2025-01-13,Monday,4,15,Sunny,0,Low,350,4,181
2025-02-19,Wednesday,3,5,Cloudy,0,Low,400,7,199
2025-08-02,Saturday,2,5,Cloudy,0,Low,450,5,189
2025-08-06,Wednesday,2,6,Cloudy,0,Medium,450,5,423
2025-10-01,Wednesday,1,16,Rainy,0,Medium,500,10,535
2025-02-02,Sunday,2,13,Rainy,0,Low,450,6,196
2025-10-30,Thursday,5,12,Sunny,0,Low,300,6,170
2025-10-06,Monday,4,21,Rainy,0,Low,350,7,222
2025-05-01,Thursday,5,15,Rainy,0,Low,300,5,198
2025-11-23,Sunday,1,6,Rainy,0,Medium,500,9,412
2025-01-21,Tuesday,3,7,Cloudy,0,High,400,8,420
2025-08-20,Wednesday,1,22,Rainy,0,Low,500,7,343
2025-11-05,Wednesday,4,17,Sunny,0,High,350,7,378
2025-12-29,Monday,4,20,Cloudy,0,Medium,350,5,174
2025-06-22,Sunday,2,21,Sunny,0,Low,450,9,150
2025-05-29,Thursday,5,11,Sunny,0,Low,300,4,140
2025-08-10,Sunday,3,14,Rainy,0,Low,400,6,153
2025-07-09,Wednesday,4,15,Rainy,0,Low,350,6,415
2025-06-10,Tuesday,5,10,Sunny,0,Medium,300,4,149
2025-10-19,Sunday,2,19,Rainy,0,High,450,9,433
2025-03-06,Thursday,5,15,Cloudy,0,Low,300,3,127
2025-07-13,Sunday,5,6,Cloudy,0,Medium,300,6,394
2025-02-04,Tuesday,3,20,Cloudy,0,Medium,400,8,230
2025-09-21,Sunday,3,17,Sunny,0,High,400,5,347
2025-11-23,Sunday,1,10,Rainy,0,Medium,500,10,285
2025-04-29,Tuesday,1,18,Sunny,0,High,500,6,491
2025-03-18,Tuesday,2,9,Rainy,0,High,450,6,459
2025-03-19,Wednesday,4,10,Rainy,0,Medium,350,6,245
2025-12-14,Sunday,5,8,Sunny,0,High,300,6,257
2025-08-30,Saturday,1,9,Sunny,0,High,500,10,381
2025-10-05,Sunday,2,15,Cloudy,0,Low,450,7,172
2025-07-02,Wednesday,5,11,Sunny,0,Low,300,4,134
2025-06-15,Sunday,5,5,Rainy,0,Low,300,4,137
2025-05-14,Wednesday,3,6,Sunny,0,Medium,400,7,375
2025-03-11,Tuesday,3,16,Rainy,0,Medium,400,8,482
2025-07-14,Monday,2,13,Sunny,0,Low,450,9,226
2025-03-13,Thursday,2,18,Rainy,0,High,450,8,510
2025-06-22,Sunday,5,18,Sunny,0,High,300,6,266
2025-06-23,Monday,2,15,Sunny,0,Low,450,7,270
2025-06-30,Monday,5,22,Rainy,0,Low,300,6,196
2025-04-15,Tuesday,2,16,Cloudy,0,Medium,450,5,479
2025-11-19,Wednesday,4,8,Rainy,0,High,350,7,427
2025-10-04,Saturday,3,11,Cloudy,0,Low,400,6,150
2025-06-02,Monday,2,7,Rainy,0,High,450,6,471
2025-05-03,Saturday,4,19,Cloudy,0,High,350,6,303
2025-03-04,Tuesday,5,14,Cloudy,0,Low,300,3,166
2025-03-04,Tuesday,3,17,Cloudy,0,High,400,5,437
2025-11-09,Sunday,2,15,Rainy,0,Low,450,6,208
2025-09-27,Saturday,1,10,Sunny,0,Medium,500,10,246
2025-09-05,Friday,4,16,Rainy,0,Medium,350,5,438
2025-02-05,Wednesday,4,15,Rainy,0,Low,350,6,196
2025-11-29,Saturday,2,5,Cloudy,0,Low,450,8,162
2025-10-07,Tuesday,5,15,Rainy,0,Low,300,6,188
2025-03-13,Thursday,5,16,Sunny,0,Medium,300,5,377
2025-10-26,Sunday,2,8,Rainy,0,High,450,7,382
2025-01-23,Thursday,4,5,Sunny,0,Low,350,4,207
2025-02-26,Wednesday,1,14,Cloudy,0,Low,500,8,327
2025-02-17,Monday,4,18,Cloudy,0,High,350,7,380
2025-02-03,Monday,2,14,Rainy,0,Low,450,7,270
2025-05-09,Friday,4,7,Rainy,0,High,350,4,398
2025-03-24,Monday,3,12,Rainy,0,Low,400,8,275
2025-07-08,Tuesday,1,13,Sunny,0,Low,500,10,321
2025-12-08,Monday,2,17,Sunny,0,High,450,7,480
2025-05-03,Saturday,5,20,Rainy,0,Medium,300,4,140
2025-12-31,Wednesday,2,18,Rainy,0,High,450,8,503
2025-01-21,Tuesday,2,9,Cloudy,0,High,450,9,448
2025-03-21,Friday,3,13,Cloudy,0,Low,400,7,234
2025-10-07,Tuesday,1,9,Cloudy,0,High,500,8,477
2025-07-22,Tuesday,2,22,Sunny,0,Low,450,8,243
2025-08-30,Saturday,5,5,Rainy,0,Low,300,3,116
2025-03-08,Saturday,3,14,Sunny,0,Low,400,8,136
2025-03-01,Saturday,3,19,Cloudy,0,High,400,6,377
2025-11-17,Monday,4,12,Sunny,0,Low,350,5,151
2025-10-30,Thursday,1,6,Sunny,0,Medium,500,10,501
2025-02-06,Thursday,3,8,Sunny,0,High,400,8,408
2025-10-20,Monday,1,15,Sunny,1,Low,500,10,187
2025-02-28,Friday,5,12,Rainy,0,Low,300,6,174
2025-08-17,Sunday,3,12,Sunny,1,Low,400,7,55
2025-02-28,Friday,1,19,Cloudy,0,High,500,7,503
2025-06-06,Friday,2,11,Rainy,0,Low,450,5,307
2025-07-06,Sunday,3,8,Sunny,0,High,400,7,308
2025-06-11,Wednesday,5,6,Rainy,0,Medium,300,6,354
2025-06-07,Saturday,5,22,Rainy,0,Low,300,6,229
2025-07-14,Monday,2,11,Cloudy,0,Low,450,9,247
2025-08-11,Monday,3,16,Sunny,0,Medium,400,6,463
2025-01-12,Sunday,4,17,Sunny,0,High,350,4,319
2025-04-27,Sunday,2,20,Sunny,0,Medium,450,7,187
2025-04-29,Tuesday,4,11,Sunny,0,Low,350,5,180
2025-06-04,Wednesday,4,8,Cloudy,0,High,350,5,364
2025-10-19,Sunday,2,8,Cloudy,0,High,450,6,335
2025-02-04,Tuesday,3,21,Cloudy,0,Low,400,6,194
2025-07-21,Monday,3,6,Sunny,0,Medium,400,6,391
2025-07-30,Wednesday,4,16,Rainy,0,Medium,350,5,425
2025-07-22,Tuesday,4,14,Rainy,0,Low,350,6,207
2025-04-29,Tuesday,5,18,Rainy,0,High,300,3,414
2025-05-05,Monday,5,20,Sunny,0,Medium,300,5,160
2025-06-03,Tuesday,3,11,Sunny,0,Low,400,5,191
2025-03-09,Sunday,1,18,Sunny,0,High,500,8,438
2025-10-01,Wednesday,5,8,Rainy,1,High,300,3,465
2025-09-08,Monday,4,5,Sunny,0,Low,350,7,193
2025-11-15,Saturday,5,9,Cloudy,0,High,300,4,263
2025-07-14,Monday,2,14,Sunny,0,Low,450,9,230
2025-03-12,Wednesday,5,14,Rainy,0,Low,300,5,167
2025-12-22,Monday,4,19,Rainy,0,High,350,7,419
2025-02-02,Sunday,5,9,Rainy,0,High,300,6,275
2025-01-06,Monday,2,21,Rainy,1,Low,450,8,216
2025-03-20,Thursday,1,16,Cloudy,0,Medium,500,10,527
2025-04-04,Friday,1,19,Cloudy,0,High,500,6,545
2025-07-01,Tuesday,5,6,Cloudy,0,Medium,300,3,360
2025-05-22,Thursday,1,15,Sunny,0,Low,500,8,311
2025-04-05,Saturday,2,22,Rainy,0,Low,450,5,232
2025-10-30,Thursday,1,6,Cloudy,0,Medium,500,10,494
2025-08-06,Wednesday,3,10,Cloudy,1,Medium,400,5,122
2025-02-08,Saturday,2,19,Cloudy,0,High,450,7,375
2025-09-03,Wednesday,5,6,Sunny,0,Medium,300,5,354
2025-12-04,Thursday,2,16,Sunny,0,Medium,450,8,500
2025-08-06,Wednesday,2,5,Cloudy,0,Low,450,9,260
2025-08-20,Wednesday,1,21,Rainy,1,Low,500,6,220
2025-08-20,Wednesday,5,16,Sunny,0,Medium,300,6,381
2025-07-25,Friday,4,11,Rainy,0,Low,350,4,240
2025-01-28,Tuesday,2,22,Cloudy,0,Low,450,6,259
2025-10-29,Wednesday,5,21,Sunny,0,Low,300,3,306
2025-09-13,Saturday,3,16,Cloudy,0,Medium,400,5,358
2025-07-05,Saturday,5,21,Sunny,0,Low,300,5,71
2025-04-26,Saturday,3,5,Rainy,0,Low,400,8,171
2025-01-22,Wednesday,2,11,Sunny,0,Low,450,8,244
2025-08-28,Thursday,1,17,Sunny,0,High,500,10,546
2025-03-07,Friday,4,21,Sunny,1,Low,350,5,68
2025-01-27,Monday,2,12,Sunny,0,Low,450,6,235
2025-07-29,Tuesday,5,18,Cloudy,0,High,300,4,399
2025-04-22,Tuesday,5,6,Sunny,0,Medium,300,3,309
2025-03-15,Saturday,1,14,Sunny,0,Low,500,6,195
2025-10-31,Friday,2,21,Rainy,0,Low,450,9,275
2025-12-27,Saturday,2,7,Rainy,0,High,450,6,368
2025-08-26,Tuesday,2,5,Cloudy,0,Low,450,7,222
2025-04-10,Thursday,1,14,Sunny,0,Low,500,8,315
2025-07-08,Tuesday,4,22,Sunny,0,Low,350,4,196
2025-09-24,Wednesday,1,12,Cloudy,0,Low,500,6,313
2025-03-16,Sunday,5,21,Rainy,0,Low,300,4,136
2025-08-21,Thursday,3,10,Rainy,0,Medium,400,7,248
2025-03-07,Friday,3,11,Rainy,0,Low,400,5,246
2025-02-27,Thursday,1,10,Cloudy,0,Medium,500,7,275
2025-10-15,Wednesday,3,16,Cloudy,0,Medium,400,5,426
2025-03-16,Sunday,4,7,Sunny,0,High,350,7,253
2025-03-22,Saturday,1,14,Cloudy,0,Low,500,7,200
2025-04-04,Friday,3,22,Cloudy,0,Low,400,7,242
2025-09-04,Thursday,2,10,Cloudy,0,Medium,450,9,252
2025-10-27,Monday,4,17,Cloudy,0,High,350,5,394
2025-01-12,Sunday,2,22,Cloudy,0,Low,450,5,156
2025-01-19,Sunday,5,18,Cloudy,0,High,300,4,261
2025-09-22,Monday,1,9,Sunny,0,High,500,7,488
2025-07-13,Sunday,5,6,Rainy,0,Medium,300,3,499
2025-07-15,Tuesday,5,11,Cloudy,0,Low,300,3,166
2025-09-22,Monday,4,12,Cloudy,0,Low,350,4,159
2025-02-22,Saturday,5,21,Rainy,0,Low,300,6,99
2025-04-30,Wednesday,1,20,Sunny,0,Medium,500,7,297
2025-10-12,Sunday,1,16,Sunny,0,Medium,500,10,430
2025-07-22,Tuesday,4,13,Cloudy,0,Low,350,4,158
2025-05-11,Sunday,2,11,Rainy,0,Low,450,8,229
2025-09-17,Wednesday,2,20,Cloudy,0,Medium,450,7,254
2025-02-08,Saturday,2,19,Sunny,0,High,450,7,390
2025-04-29,Tuesday,2,13,Cloudy,0,Low,450,5,260
2025-02-12,Wednesday,2,15,Cloudy,0,Low,450,7,250
2025-11-17,Monday,1,18,Cloudy,0,High,500,6,516
2025-01-31,Friday,5,18,Cloudy,0,High,300,6,344
2025-05-11,Sunday,2,8,Cloudy,0,High,450,6,359
2025-09-18,Thursday,4,13,Rainy,0,Low,350,4,191
2025-05-28,Wednesday,5,10,Cloudy,0,Medium,300,5,164
2025-10-07,Tuesday,5,12,Sunny,0,Low,300,5,153
2025-05-28,Wednesday,2,12,Cloudy,0,Low,450,8,252
2025-01-28,Tuesday,1,16,Sunny,0,Medium,500,9,496
2025-08-27,Wednesday,1,16,Cloudy,0,Medium,500,10,534
2025-06-17,Tuesday,1,10,Cloudy,0,Medium,500,7,328
2025-03-24,Monday,1,9,Sunny,0,High,500,8,497
2025-10-05,Sunday,4,5,Cloudy,0,Low,350,5,118
2025-02-08,Saturday,1,22,Sunny,0,Low,500,7,246
2025-06-26,Thursday,4,8,Cloudy,0,High,350,6,357
2025-06-25,Wednesday,2,17,Cloudy,0,High,450,6,473
2025-04-29,Tuesday,3,16,Cloudy,0,Medium,400,7,411
2025-01-05,Sunday,1,13,Rainy,0,Low,500,10,248
2025-08-19,Tuesday,1,14,Rainy,0,Low,500,9,337
2025-08-17,Sunday,1,6,Sunny,0,Medium,500,10,376
2025-03-10,Monday,1,21,Rainy,0,Low,500,10,342
2025-09-15,Monday,3,13,Cloudy,0,Low,400,6,239
2025-08-19,Tuesday,2,7,Rainy,0,High,450,6,482
2025-02-26,Wednesday,3,18,Sunny,0,High,400,5,453
2025-02-26,Wednesday,3,14,Cloudy,0,Low,400,6,232
2025-08-12,Tuesday,5,8,Rainy,0,High,300,6,349
2025-08-24,Sunday,4,14,Sunny,0,Low,350,6,106
2025-10-30,Thursday,5,15,Cloudy,1,Low,300,6,72
2025-03-11,Tuesday,1,6,Cloudy,0,Medium,500,8,477
2025-08-22,Friday,4,21,Cloudy,0,Low,350,4,170
2025-07-16,Wednesday,3,13,Sunny,0,Low,400,8,234
2025-03-22,Saturday,2,18,Rainy,0,High,450,7,408
2025-03-18,Tuesday,3,14,Cloudy,0,Low,400,6,206
2025-10-29,Wednesday,3,16,Sunny,0,Medium,400,8,466
2025-07-05,Saturday,3,13,Cloudy,1,Low,400,8,31
2025-12-02,Tuesday,1,17,Rainy,0,High,500,6,568
2025-04-05,Saturday,5,5,Cloudy,0,Low,300,4,69
2025-12-07,Sunday,2,15,Cloudy,0,Low,450,6,189
2025-01-31,Friday,1,9,Rainy,0,High,500,7,509
2025-11-09,Sunday,2,12,Rainy,0,Low,450,8,187
2025-01-29,Wednesday,4,8,Sunny,0,High,350,6,500
2025-09-11,Thursday,4,16,Rainy,0,Medium,350,6,444
2025-05-25,Sunday,5,16,Cloudy,0,Medium,300,6,276
2025-10-09,Thursday,1,11,Cloudy,0,Low,500,10,292
2025-12-06,Saturday,1,9,Rainy,0,High,500,6,469
2025-05-22,Thursday,5,15,Sunny,0,Low,300,6,262
2025-11-24,Monday,3,18,Sunny,0,High,400,6,466
2025-05-20,Tuesday,4,9,Sunny,0,High,350,5,342
2025-01-08,Wednesday,2,22,Sunny,0,Low,450,9,280
2025-03-14,Friday,4,6,Sunny,0,Medium,350,7,507
2025-11-08,Saturday,2,8,Rainy,0,High,450,7,411
2025-03-31,Monday,2,17,Cloudy,0,High,450,8,487
2025-04-03,Thursday,2,21,Cloudy,1,Low,450,5,121
2025-08-21,Thursday,4,20,Sunny,0,Medium,350,6,192
2025-10-27,Monday,2,6,Sunny,0,Medium,450,6,436
2025-06-28,Saturday,4,10,Cloudy,0,Medium,350,5,109
2025-04-24,Thursday,1,7,Sunny,0,High,500,7,502
2025-02-25,Tuesday,2,16,Cloudy,0,Medium,450,8,472
2025-01-06,Monday,1,18,Sunny,0,High,500,6,542
2025-10-15,Wednesday,3,8,Rainy,0,High,400,8,413
2025-01-09,Thursday,3,12,Sunny,0,Low,400,7,245
2025-05-12,Monday,2,8,Cloudy,0,High,450,9,459
2025-03-21,Friday,4,12,Sunny,0,Low,350,4,180
2025-02-15,Saturday,1,15,Sunny,0,Low,500,6,205
2025-02-12,Wednesday,3,22,Rainy,0,Low,400,7,280
2025-06-16,Monday,1,13,Cloudy,0,Low,500,6,314
2025-01-18,Saturday,4,21,Cloudy,0,Low,350,5,126
2025-03-31,Monday,4,6,Rainy,0,Medium,350,7,393
2025-11-19,Wednesday,2,20,Rainy,0,Medium,450,9,463
2025-04-29,Tuesday,2,19,Cloudy,0,High,450,8,447
2025-07-04,Friday,5,17,Cloudy,0,High,300,5,367
2025-08-18,Monday,4,10,Cloudy,0,Medium,350,7,187
2025-11-21,Friday,2,10,Rainy,0,Medium,450,9,300
2025-09-23,Tuesday,3,9,Rainy,0,High,400,5,451
2025-01-26,Sunday,4,17,Cloudy,0,High,350,5,336
2025-12-18,Thursday,5,21,Sunny,0,Low,300,4,123
2025-07-24,Thursday,4,5,Rainy,0,Low,350,6,239
2025-07-07,Monday,2,19,Cloudy,0,High,450,9,455
2025-02-23,Sunday,2,22,Rainy,0,Low,450,6,215
2025-08-15,Friday,2,11,Rainy,0,Low,450,6,285
2025-07-19,Saturday,3,13,Sunny,0,Low,400,5,122
2025-06-15,Sunday,4,18,Cloudy,0,High,350,6,297
2025-08-24,Sunday,5,22,Rainy,0,Low,300,6,230
2025-05-06,Tuesday,5,20,Rainy,0,Medium,300,3,178
2025-04-16,Wednesday,1,22,Sunny,0,Low,500,8,299
2025-02-26,Wednesday,3,14,Sunny,0,Low,400,5,208
2025-03-03,Monday,4,11,Cloudy,0,Low,350,5,173
2025-11-03,Monday,2,9,Rainy,0,High,450,6,589
2025-11-04,Tuesday,5,17,Cloudy,0,High,300,4,388
2025-02-18,Tuesday,5,12,Rainy,0,Low,300,4,193
2025-10-12,Sunday,5,8,Sunny,0,High,300,6,260
2025-07-27,Sunday,5,14,Rainy,0,Low,300,6,132
2025-09-20,Saturday,2,12,Rainy,0,Low,450,8,216
2025-12-13,Saturday,2,14,Cloudy,0,Low,450,6,194
2025-03-15,Saturday,1,15,Sunny,0,Low,500,6,239
2025-12-15,Monday,1,10,Sunny,0,Medium,500,10,297
2025-12-10,Wednesday,4,13,Sunny,0,Low,350,7,316
2025-03-06,Thursday,2,22,Sunny,0,Low,450,7,386
2025-07-03,Thursday,5,17,Rainy,0,High,300,4,404
2025-02-28,Friday,4,17,Rainy,0,High,350,7,425
2025-12-18,Thursday,3,7,Rainy,1,High,400,5,546
2025-10-14,Tuesday,4,16,Cloudy,0,Medium,350,6,413
2025-02-12,Wednesday,4,11,Rainy,0,Low,350,5,216
2025-08-05,Tuesday,5,16,Rainy,0,Medium,300,3,412
2025-05-11,Sunday,3,19,Cloudy,0,High,400,7,350
2025-05-27,Tuesday,2,21,Sunny,0,Low,450,5,257
2025-10-10,Friday,3,11,Cloudy,0,Low,400,7,194
2025-04-08,Tuesday,1,11,Rainy,0,Low,500,7,362
2025-11-21,Friday,3,9,Sunny,0,High,400,7,423
2025-10-24,Friday,2,16,Rainy,0,Medium,450,5,528
2025-05-09,Friday,2,17,Cloudy,0,High,450,8,493
2025-04-03,Thursday,3,14,Rainy,0,Low,400,8,272
2025-02-27,Thursday,2,12,Sunny,0,Low,450,8,248
2025-05-31,Saturday,2,8,Sunny,0,High,450,6,372
2025-06-10,Tuesday,3,19,Sunny,0,High,400,7,461
2025-09-28,Sunday,2,6,Sunny,0,Medium,450,5,357
2025-02-05,Wednesday,2,17,Cloudy,0,High,450,6,448
2025-09-24,Wednesday,1,19,Sunny,0,High,500,8,511
2025-09-06,Saturday,4,7,Sunny,0,High,350,5,283
2025-06-03,Tuesday,3,12,Rainy,0,Low,400,8,275
2025-04-16,Wednesday,5,22,Sunny,0,Low,300,5,171
2025-05-30,Friday,4,12,Sunny,0,Low,350,7,171
2025-02-20,Thursday,3,20,Rainy,0,Medium,400,8,272
2025-10-14,Tuesday,5,18,Sunny,0,High,300,6,393
2025-03-15,Saturday,3,9,Cloudy,0,High,400,8,321
2025-04-28,Monday,2,18,Sunny,1,High,450,6,370
2025-04-11,Friday,2,13,Rainy,0,Low,450,9,315
2025-09-16,Tuesday,1,16,Rainy,0,Medium,500,10,580
2025-10-08,Wednesday,5,10,Rainy,0,Medium,300,4,217
2025-02-23,Sunday,3,7,Rainy,0,High,400,7,359
2025-03-04,Tuesday,5,11,Cloudy,0,Low,300,5,165
2025-01-23,Thursday,1,6,Sunny,0,Medium,500,6,489
2025-01-28,Tuesday,2,16,Rainy,0,Medium,450,6,501
2025-09-18,Thursday,3,15,Sunny,0,Low,400,7,248
2025-01-29,Wednesday,1,8,Rainy,0,High,500,6,511
2025-01-02,Thursday,3,8,Sunny,0,High,400,5,406
2025-04-01,Tuesday,1,20,Cloudy,0,Medium,500,10,310
2025-11-19,Wednesday,5,9,Rainy,0,High,300,6,368
2025-06-27,Friday,5,16,Rainy,0,Medium,300,4,402
2025-10-15,Wednesday,3,10,Sunny,0,Medium,400,8,238
2025-10-13,Monday,1,14,Cloudy,0,Low,500,8,328
2025-11-04,Tuesday,4,16,Cloudy,1,Medium,350,7,282
2025-10-23,Thursday,2,9,Cloudy,0,High,450,6,450
2025-06-05,Thursday,1,17,Rainy,0,High,500,6,581
2025-07-26,Saturday,2,10,Rainy,0,Medium,450,5,192
2025-11-04,Tuesday,1,16,Sunny,0,Medium,500,9,513
2025-05-31,Saturday,1,17,Rainy,0,High,500,6,473
2025-07-23,Wednesday,3,21,Sunny,0,Low,400,6,241
2025-11-30,Sunday,5,14,Sunny,0,Low,300,6,69
2025-02-07,Friday,1,22,Cloudy,0,Low,500,10,270
2025-10-06,Monday,5,15,Sunny,0,Low,300,5,174
2025-11-26,Wednesday,5,20,Sunny,0,Medium,300,6,162
2025-02-13,Thursday,2,14,Rainy,0,Low,450,7,291
2025-11-08,Saturday,4,21,Rainy,0,Low,350,5,111
2025-05-04,Sunday,4,22,Sunny,0,Low,350,5,94
2025-04-11,Friday,4,7,Cloudy,0,High,350,6,475
2025-12-15,Monday,1,14,Rainy,0,Low,500,6,349
2025-04-19,Saturday,3,21,Sunny,0,Low,400,6,119
2025-05-15,Thursday,3,13,Sunny,0,Low,400,5,223
2025-04-29,Tuesday,1,8,Sunny,0,High,500,6,467
2025-02-16,Sunday,5,18,Rainy,0,High,300,5,356
2025-11-17,Monday,5,11,Rainy,1,Low,300,3,113
2025-01-06,Monday,3,6,Sunny,0,Medium,400,8,409
2025-11-03,Monday,2,10,Sunny,0,Medium,450,6,391
2025-06-15,Sunday,3,14,Rainy,0,Low,400,6,169
2025-04-30,Wednesday,5,9,Rainy,0,High,300,4,369
2025-08-03,Sunday,1,18,Rainy,0,High,500,6,472
2025-12-29,Monday,4,10,Rainy,0,Medium,350,7,227
2025-11-25,Tuesday,3,21,Rainy,0,Low,400,8,272
2025-09-21,Sunday,1,15,Sunny,0,Low,500,8,221
2025-10-28,Tuesday,5,13,Sunny,0,Low,300,4,129
2025-04-03,Thursday,5,16,Rainy,0,Medium,300,5,393
2025-05-07,Wednesday,4,22,Sunny,0,Low,350,7,162
2025-11-02,Sunday,2,19,Rainy,0,High,450,6,451
2025-10-17,Friday,2,8,Cloudy,0,High,450,5,408
2025-06-10,Tuesday,3,19,Cloudy,0,High,400,8,436
2025-02-23,Sunday,1,15,Sunny,0,Low,500,8,214
2025-04-12,Saturday,2,13,Cloudy,0,Low,450,6,152
2025-07-04,Friday,3,18,Sunny,0,High,400,5,411
2025-01-29,Wednesday,2,10,Sunny,0,Medium,450,8,256
2025-04-30,Wednesday,2,18,Rainy,0,High,450,8,501
2025-09-28,Sunday,5,14,Rainy,0,Low,300,3,95
2025-06-21,Saturday,4,11,Sunny,0,Low,350,6,106
2025-03-15,Saturday,4,21,Sunny,0,Low,350,6,106
2025-07-27,Sunday,3,7,Sunny,0,High,400,5,308
2025-10-13,Monday,4,7,Rainy,0,High,350,4,409
2025-09-20,Saturday,5,18,Rainy,0,High,300,6,360
2025-02-04,Tuesday,1,10,Sunny,0,Medium,500,10,318
2025-11-18,Tuesday,1,13,Rainy,0,Low,500,10,353
2025-01-10,Friday,4,15,Cloudy,0,Low,350,4,265
2025-08-14,Thursday,2,8,Cloudy,0,High,450,8,430
2025-11-26,Wednesday,3,10,Rainy,0,Medium,400,8,258
2025-02-12,Wednesday,2,7,Rainy,0,High,450,5,490
2025-06-29,Sunday,2,9,Sunny,0,High,450,6,346
2025-03-12,Wednesday,4,16,Rainy,0,Medium,350,4,440
2025-06-07,Saturday,2,20,Cloudy,0,Medium,450,6,167
2025-09-05,Friday,1,7,Sunny,0,High,500,7,501
2025-09-27,Saturday,2,19,Cloudy,0,High,450,7,420
2025-11-01,Saturday,3,8,Cloudy,0,High,400,7,347
2025-06-03,Tuesday,1,16,Cloudy,0,Medium,500,7,493
2025-06-07,Saturday,2,6,Sunny,0,Medium,450,8,361
2025-08-07,Thursday,3,5,Rainy,0,Low,400,7,421
2025-11-12,Wednesday,4,17,Cloudy,0,High,350,7,421
2025-11-11,Tuesday,4,11,Sunny,0,Low,350,6,170
2025-12-07,Sunday,1,14,Rainy,0,Low,500,10,256
2025-01-01,Wednesday,2,7,Sunny,0,High,450,8,419
2025-06-02,Monday,1,18,Sunny,0,High,500,6,491
